Original_file	Chromosome	SNP_pos	GWAS p-value	FDR_rejected	FDR_adjusted_p-value	Gene_start	Gene_end	Gene_orientation	Distance Gene	SNP relative position	target AGI	target element type	short symbol	long symbol	short description	long description
rh.maf0.05_emmax.pvals_pid_12_CK_Mean_LRD_P_adj.pvals	4	5993993	1.75115190504e-07	1.000000	0.035103	5992966	5994258	+	-1027	in gene	AT4G09460.1	mRNA	MYB6	myb domain protein 6	myb domain protein 6	myb domain protein 6 (MYB6); CONTAINS InterPro DOMAIN/s: SANT, DNA-binding (InterPro:IPR001005), Homeodomain-like (InterPro:IPR009057), Myb, DNA-binding (InterPro:IPR014778), HTH transcriptional regulator, Myb-type, DNA-binding (InterPro:IPR017930), Homeodomain-related (InterPro:IPR012287), Myb transcription factor (InterPro:IPR015495); BEST Arabidopsis thaliana protein match is: high response to osmotic stress 10 (TAIR:AT1G35515.1); Has 9066 Blast hits to 8378 proteins in 471 species: Archae - 0; Bacteria - 0; Metazoa - 780; Fungi - 460; Plants - 6053; Viruses - 3; Other Eukaryotes - 1770 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_12_CK_Mean_LRD_P_adj.pvals	4	5993993	1.75115190504e-07	1.000000	0.035103	5996803	5997266	+	2810	upstream	AT4G09462	gene	None	None	None	ID=AT4G09462;Note=protein_coding_gene;Name=AT4G09462
rh.maf0.05_emmax.pvals_pid_12_CK_Mean_LRD_P_adj.pvals	4	5993993	1.75115190504e-07	1.000000	0.035103	5996803	5997266	+	2810	upstream	AT4G09462.1	mRNA	None	None	Carbohydrate-binding X8 domain superfamily protein	Carbohydrate-binding X8 domain superfamily protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; CONTAINS InterPro DOMAIN/s: X8 (InterPro:IPR012946); BEST Arabidopsis thaliana protein match is: Carbohydrate-binding X8 domain superfamily protein (TAIR:AT4G09467.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	6127399	9.72470258772e-07	1.000000	0.023110	6123409	6126281	+	-3990	downstream	AT3G17880	gene	TDX	tetraticopeptide domain-containing thioredoxin	None	ID=AT3G17880;Note=protein_coding_gene;Name=AT3G17880
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	6127399	9.72470258772e-07	1.000000	0.023110	6123409	6126281	+	-3990	downstream	AT3G17880.1	mRNA	TDX	tetraticopeptide domain-containing thioredoxin	tetraticopeptide domain-containing thioredoxin	tetraticopeptide domain-containing thioredoxin (TDX); FUNCTIONS IN: protein binding, oxidoreductase activity, acting on sulfur group of donors, disulfide as acceptor; INVOLVED IN: cell redox homeostasis; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Tetratricopeptide-like helical (InterPro:IPR011990), Thioredoxin domain (InterPro:IPR013766), Thioredoxin, conserved site (InterPro:IPR017937), Thioredoxin-like (InterPro:IPR017936), Tetratricopeptide repeat-containing (InterPro:IPR013026), Thioredoxin-like fold (InterPro:IPR012336), Tetratricopeptide repeat (InterPro:IPR019734); BEST Arabidopsis thaliana protein match is: HSP70-interacting protein 1 (TAIR:AT4G22670.1); Has 25378 Blast hits to 23097 proteins in 2986 species: Archae - 386; Bacteria - 12513; Metazoa - 3855; Fungi - 1480; Plants - 2453; Viruses - 7; Other Eukaryotes - 4684 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	6127399	9.72470258772e-07	1.000000	0.023110	6123409	6126281	+	-3990	downstream	AT3G17880.2	mRNA	TDX	tetraticopeptide domain-containing thioredoxin	tetraticopeptide domain-containing thioredoxin	tetraticopeptide domain-containing thioredoxin (TDX); FUNCTIONS IN: protein binding, oxidoreductase activity, acting on sulfur group of donors, disulfide as acceptor; INVOLVED IN: cell redox homeostasis; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Thioredoxin fold (InterPro:IPR012335), Tetratricopeptide-like helical (InterPro:IPR011990), Thioredoxin domain (InterPro:IPR013766), Thioredoxin, conserved site (InterPro:IPR017937), Tetratricopeptide repeat-containing (InterPro:IPR013026), Thioredoxin-like (InterPro:IPR017936), Thioredoxin-like fold (InterPro:IPR012336), Tetratricopeptide repeat (InterPro:IPR019734); BEST Arabidopsis thaliana protein match is: HSP70-interacting protein 1 (TAIR:AT4G22670.1); Has 25327 Blast hits to 23050 proteins in 2977 species: Archae - 386; Bacteria - 12482; Metazoa - 3860; Fungi - 1433; Plants - 2443; Viruses - 7; Other Eukaryotes - 4716 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	6127399	9.72470258772e-07	1.000000	0.023110	6127041	6127874	+	-358	in gene	AT3G17890	gene	None	None	None	ID=AT3G17890;Note=protein_coding_gene;Name=AT3G17890
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	6127399	9.72470258772e-07	1.000000	0.023110	6127041	6127874	+	-358	in gene	AT3G17890.1	mRNA	None	None		unknown protein; Has 31 Blast hits to 31 proteins in 12 species: Archae - 0; Bacteria - 4; Metazoa - 5; Fungi - 10; Plants - 12; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	6127399	9.72470258772e-07	1.000000	0.023110	6128506	6133383	+	1107	upstream	AT3G17900	gene	None	None	None	ID=AT3G17900;Note=protein_coding_gene;Name=AT3G17900
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	6127399	9.72470258772e-07	1.000000	0.023110	6128506	6133383	+	1107	upstream	AT3G17900.1	mRNA	None	None		unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 45 Blast hits to 44 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 2; Plants - 39; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	6127399	9.72470258772e-07	1.000000	0.023110	6123294	6123413	+	-4105	downstream	sORF3783	sorf	None	None	None	sORF3783.1;protein_coding
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10035920	1.65289023869e-08	1.000000	0.001657	10039234	10043066	-	7146	downstream	AT3G27190	gene	UKL2	uridine kinase-like 2	None	ID=AT3G27190;Note=protein_coding_gene;Name=AT3G27190
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10035920	1.65289023869e-08	1.000000	0.001657	10039234	10043066	-	7146	downstream	AT3G27190.1	mRNA	UKL2	uridine kinase-like 2	uridine kinase-like 2	uridine kinase-like 2 (UKL2); FUNCTIONS IN: uracil phosphoribosyltransferase activity, phosphotransferase activity, alcohol group as acceptor, kinase activity, ATP binding; INVOLVED IN: biosynthetic process, metabolic process; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Phosphoribulokinase/uridine kinase (InterPro:IPR006083), Uridine kinase (InterPro:IPR000764); BEST Arabidopsis thaliana protein match is: uridine kinase/uracil phosphoribosyltransferase 1 (TAIR:AT5G40870.1); Has 12747 Blast hits to 12735 proteins in 2617 species: Archae - 215; Bacteria - 9790; Metazoa - 531; Fungi - 482; Plants - 585; Viruses - 2; Other Eukaryotes - 1142 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620306	3.83895459849e-08	1.000000	0.002565	10620627	10623259	+	321	upstream	AT3G28370	gene	None	None	None	ID=AT3G28370;Note=protein_coding_gene;Name=AT3G28370
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620306	3.83895459849e-08	1.000000	0.002565	10620627	10623259	+	321	upstream	AT3G28370.1	mRNA	None	None		unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G51430.1); Has 6174 Blast hits to 4953 proteins in 685 species: Archae - 195; Bacteria - 792; Metazoa - 2688; Fungi - 653; Plants - 470; Viruses - 15; Other Eukaryotes - 1361 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620306	3.83895459849e-08	1.000000	0.002565	10611024	10616361	-	-3945	upstream	AT3G28360	gene	PGP16	P-glycoprotein 16	None	ID=AT3G28360;Note=protein_coding_gene;Name=AT3G28360
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620306	3.83895459849e-08	1.000000	0.002565	10611024	10616361	-	-3945	upstream	AT3G28360.1	mRNA	PGP16	P-glycoprotein 16	P-glycoprotein 16	P-glycoprotein 16 (PGP16); FUNCTIONS IN: ATPase activity, coupled to transmembrane movement of substances; INVOLVED IN: transport, transmembrane transport; LOCATED IN: integral to membrane; EXPRESSED IN: flower; EXPRESSED DURING: petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: ATPase, AAA+ type, core (InterPro:IPR003593), ABC transporter-like (InterPro:IPR003439), ABC transporter, transmembrane domain, type 1 (InterPro:IPR011527), ABC transporter integral membrane type 1 (InterPro:IPR017940), ABC transporter, transmembrane domain (InterPro:IPR001140), ABC transporter, conserved site (InterPro:IPR017871); BEST Arabidopsis thaliana protein match is: P-glycoprotein 18 (TAIR:AT3G28390.1); Has 804178 Blast hits to 382236 proteins in 4142 species: Archae - 14262; Bacteria - 629589; Metazoa - 17108; Fungi - 11354; Plants - 9006; Viruses - 43; Other Eukaryotes - 122816 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620306	3.83895459849e-08	1.000000	0.002565	10623742	10628201	-	7895	downstream	AT3G28380	gene	PGP17	P-glycoprotein 17	None	ID=AT3G28380;Note=protein_coding_gene;Name=AT3G28380
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620306	3.83895459849e-08	1.000000	0.002565	10623742	10628201	-	7895	downstream	AT3G28380.1	mRNA	PGP17	P-glycoprotein 17	P-glycoprotein 17	P-glycoprotein 17 (PGP17); FUNCTIONS IN: ATPase activity, coupled to transmembrane movement of substances, nucleoside-triphosphatase activity, ATPase activity, nucleotide binding, ATP binding; INVOLVED IN: transport, transmembrane transport; LOCATED IN: plasma membrane; CONTAINS InterPro DOMAIN/s: ATPase, AAA+ type, core (InterPro:IPR003593), ABC transporter-like (InterPro:IPR003439), ABC transporter, transmembrane domain, type 1 (InterPro:IPR011527), ABC transporter integral membrane type 1 (InterPro:IPR017940), ABC transporter, transmembrane domain (InterPro:IPR001140), ABC transporter, conserved site (InterPro:IPR017871); BEST Arabidopsis thaliana protein match is: P-glycoprotein 18 (TAIR:AT3G28390.1); Has 843041 Blast hits to 392204 proteins in 4166 species: Archae - 14548; Bacteria - 659973; Metazoa - 17582; Fungi - 11884; Plants - 9780; Viruses - 43; Other Eukaryotes - 129231 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620491	4.15927328823e-07	1.000000	0.020844	10620627	10623259	+	136	upstream	AT3G28370	gene	None	None	None	ID=AT3G28370;Note=protein_coding_gene;Name=AT3G28370
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620491	4.15927328823e-07	1.000000	0.020844	10620627	10623259	+	136	upstream	AT3G28370.1	mRNA	None	None		unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G51430.1); Has 6174 Blast hits to 4953 proteins in 685 species: Archae - 195; Bacteria - 792; Metazoa - 2688; Fungi - 653; Plants - 470; Viruses - 15; Other Eukaryotes - 1361 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620491	4.15927328823e-07	1.000000	0.020844	10623742	10628201	-	7710	downstream	AT3G28380	gene	PGP17	P-glycoprotein 17	None	ID=AT3G28380;Note=protein_coding_gene;Name=AT3G28380
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	10620491	4.15927328823e-07	1.000000	0.020844	10623742	10628201	-	7710	downstream	AT3G28380.1	mRNA	PGP17	P-glycoprotein 17	P-glycoprotein 17	P-glycoprotein 17 (PGP17); FUNCTIONS IN: ATPase activity, coupled to transmembrane movement of substances, nucleoside-triphosphatase activity, ATPase activity, nucleotide binding, ATP binding; INVOLVED IN: transport, transmembrane transport; LOCATED IN: plasma membrane; CONTAINS InterPro DOMAIN/s: ATPase, AAA+ type, core (InterPro:IPR003593), ABC transporter-like (InterPro:IPR003439), ABC transporter, transmembrane domain, type 1 (InterPro:IPR011527), ABC transporter integral membrane type 1 (InterPro:IPR017940), ABC transporter, transmembrane domain (InterPro:IPR001140), ABC transporter, conserved site (InterPro:IPR017871); BEST Arabidopsis thaliana protein match is: P-glycoprotein 18 (TAIR:AT3G28390.1); Has 843041 Blast hits to 392204 proteins in 4166 species: Archae - 14548; Bacteria - 659973; Metazoa - 17582; Fungi - 11884; Plants - 9780; Viruses - 43; Other Eukaryotes - 129231 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	18730847	1.30574787369e-09	1.000000	0.000262	18727840	18728649	+	-3007	downstream	AT3G50460	gene	HR2	homolog of RPW8 2	None	ID=AT3G50460;Note=protein_coding_gene;Name=AT3G50460
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	18730847	1.30574787369e-09	1.000000	0.000262	18727840	18728649	+	-3007	downstream	AT3G50460.1	mRNA	HR2	homolog of RPW8 2	homolog of RPW8 2	homolog of RPW8 2 (HR2); CONTAINS InterPro DOMAIN/s: Powdery mildew resistance protein,  RPW8 domain (InterPro:IPR008808); BEST Arabidopsis thaliana protein match is: homolog of RPW8 3 (TAIR:AT3G50470.1); Has 107 Blast hits to 107 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 104; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	18730847	1.30574787369e-09	1.000000	0.000262	18729054	18730269	+	-1793	downstream	AT3G50470	gene	MLA10	INTRACELLULAR MILDEW A 10	None	ID=AT3G50470;Note=protein_coding_gene;Name=AT3G50470
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	18730847	1.30574787369e-09	1.000000	0.000262	18729054	18730269	+	-1793	downstream	AT3G50470.1	mRNA	MLA10	INTRACELLULAR MILDEW A 10	homolog of RPW8 3	homolog of RPW8 3 (HR3); CONTAINS InterPro DOMAIN/s: Powdery mildew resistance protein,  RPW8 domain (InterPro:IPR008808); BEST Arabidopsis thaliana protein match is: homolog of RPW8 2 (TAIR:AT3G50460.1); Has 133 Blast hits to 132 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 2; Plants - 123; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	18730847	1.30574787369e-09	1.000000	0.000262	18733068	18734388	+	2221	upstream	AT3G50480	gene	HR4	homolog of RPW8 4	None	ID=AT3G50480;Note=protein_coding_gene;Name=AT3G50480
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	3	18730847	1.30574787369e-09	1.000000	0.000262	18733068	18734388	+	2221	upstream	AT3G50480.1	mRNA	HR4	homolog of RPW8 4	homolog of RPW8 4	homolog of RPW8 4 (HR4); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: response to other organism; LOCATED IN: endomembrane system; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 11 growth stages; CONTAINS InterPro DOMAIN/s: Powdery mildew resistance protein,  RPW8 domain (InterPro:IPR008808); BEST Arabidopsis thaliana protein match is: homolog of RPW8 3 (TAIR:AT3G50470.1); Has 106 Blast hits to 90 proteins in 15 species: Archae - 14; Bacteria - 4; Metazoa - 2; Fungi - 0; Plants - 72; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	4	13744216	5.49341041165e-07	1.000000	0.022024	13739806	13741803	+	-4410	downstream	AT4G27490	gene	RRP41L	RRP41 like	None	ID=AT4G27490;Note=protein_coding_gene;Name=AT4G27490
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	4	13744216	5.49341041165e-07	1.000000	0.022024	13739806	13741803	+	-4410	downstream	AT4G27490.1	mRNA	RRP41L	RRP41 like	3'-5'-exoribonuclease family protein	3'-5'-exoribonuclease family protein; FUNCTIONS IN: 3'-5'-exoribonuclease activity, RNA binding; INVOLVED IN: RNA processing; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: Exoribonuclease, phosphorolytic domain 2 (InterPro:IPR015847), Exoribonuclease, phosphorolytic domain 1 (InterPro:IPR001247), Ribosomal protein S5 domain 2-type fold (InterPro:IPR020568); BEST Arabidopsis thaliana protein match is: 3'-5'-exoribonuclease family protein (TAIR:AT3G61620.2); Has 6020 Blast hits to 6020 proteins in 1904 species: Archae - 333; Bacteria - 3622; Metazoa - 423; Fungi - 273; Plants - 197; Viruses - 0; Other Eukaryotes - 1172 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	4	13744216	5.49341041165e-07	1.000000	0.022024	13743110	13746211	+	-1106	in gene	AT4G27500	gene	PPI1	proton pump interactor 1	None	ID=AT4G27500;Note=protein_coding_gene;Name=AT4G27500
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	4	13744216	5.49341041165e-07	1.000000	0.022024	13743110	13746211	+	-1106	in gene	AT4G27500.1	mRNA	PPI1	proton pump interactor 1	proton pump interactor 1	proton pump interactor 1 (PPI1); FUNCTIONS IN: protein binding; INVOLVED IN: regulation of proton transport; LOCATED IN: endoplasmic reticulum, plasma membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G36690.1); Has 56187 Blast hits to 35171 proteins in 2461 species: Archae - 533; Bacteria - 11472; Metazoa - 20772; Fungi - 6196; Plants - 2564; Viruses - 257; Other Eukaryotes - 14393 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	4	13744216	5.49341041165e-07	1.000000	0.022024	13746176	13749031	-	4815	downstream	AT4G27510	gene	None	None	None	ID=AT4G27510;Note=protein_coding_gene;Name=AT4G27510
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	4	13744216	5.49341041165e-07	1.000000	0.022024	13746176	13749031	-	4815	downstream	AT4G27510.1	mRNA	None	None		unknown protein; Has 25 Blast hits to 23 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 25; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_39_ABA1_Mean_LRR.pvals	4	13744216	5.49341041165e-07	1.000000	0.022024	13746666	13749031	-	4815	downstream	AT4G27510.2	mRNA	None	None		unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 12 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_86_IAApl_CK_Mean_LRL_adj.pvals	5	19979710	5.60476680832e-07	0.000000	0.112118	19980195	19983869	+	485	upstream	AT5G49290	gene	RLP56	receptor like protein 56	None	ID=AT5G49290;Note=protein_coding_gene;Name=AT5G49290
rh.maf0.05_emmax.pvals_pid_86_IAApl_CK_Mean_LRL_adj.pvals	5	19979710	5.60476680832e-07	0.000000	0.112118	19980195	19983869	+	485	upstream	AT5G49290.1	mRNA	RLP56	receptor like protein 56	receptor like protein 56	receptor like protein 56 (RLP56); CONTAINS InterPro DOMAIN/s: Leucine-rich repeat, typical subtype (InterPro:IPR003591), Leucine-rich repeat-containing N-terminal domain, type 2 (InterPro:IPR013210), Leucine-rich repeat (InterPro:IPR001611); BEST Arabidopsis thaliana protein match is: receptor like protein 14 (TAIR:AT1G74180.1); Has 112100 Blast hits to 30260 proteins in 1125 species: Archae - 53; Bacteria - 8278; Metazoa - 26127; Fungi - 1038; Plants - 68577; Viruses - 23; Other Eukaryotes - 8004 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_86_IAApl_CK_Mean_LRL_adj.pvals	5	19979710	5.60476680832e-07	0.000000	0.112118	19977959	19978057	+	-1751	downstream	sORF7515	sorf	None	None	None	sORF7515.1;protein_coding
rh.maf0.05_emmax.pvals_pid_86_IAApl_CK_Mean_LRL_adj.pvals	5	19979710	5.60476680832e-07	0.000000	0.112118	19976594	19977449	-	-2261	upstream	AT5G49280	gene	None	None	None	ID=AT5G49280;Note=protein_coding_gene;Name=AT5G49280
rh.maf0.05_emmax.pvals_pid_86_IAApl_CK_Mean_LRL_adj.pvals	5	19979710	5.60476680832e-07	0.000000	0.112118	19976594	19977449	-	-2261	upstream	AT5G49280.1	mRNA	None	None	hydroxyproline-rich glycoprotein family protein	hydroxyproline-rich glycoprotein family protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
rh.maf0.05_emmax.pvals_pid_65_ABA2_Mean_LRL.pvals	3	9984934	4.87723514252e-07	0.000000	0.097514	9982447	9982743	+	-2487	downstream	sORF3992	sorf	None	None	None	sORF3992.1;protein_coding
rh.maf0.05_emmax.pvals_pid_65_ABA2_Mean_LRL.pvals	3	9984934	4.87723514252e-07	0.000000	0.097514	9979866	9981295	-	-3639	upstream	AT3G27060	gene	TSO2	TSO MEANING 'UGLY' IN CHINESE 2	None	ID=AT3G27060;Note=protein_coding_gene;Name=AT3G27060
rh.maf0.05_emmax.pvals_pid_65_ABA2_Mean_LRL.pvals	3	9984934	4.87723514252e-07	0.000000	0.097514	9979866	9981295	-	-3639	upstream	AT3G27060.1	mRNA	TSO2	TSO MEANING 'UGLY' IN CHINESE 2	Ferritin/ribonucleotide reductase-like family protein	TSO MEANING 'UGLY' IN CHINESE 2 (TSO2); FUNCTIONS IN: oxidoreductase activity, transition metal ion binding, ribonucleoside-diphosphate reductase activity; INVOLVED IN: in 6 processes; LOCATED IN: cellular_component unknown; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Ribonucleotide reductase-related (InterPro:IPR012348), Ribonucleotide reductase (InterPro:IPR000358), Ferritin/ribonucleotide reductase-like (InterPro:IPR009078); BEST Arabidopsis thaliana protein match is: ribonucleotide reductase 2A (TAIR:AT3G23580.1); Has 9355 Blast hits to 9350 proteins in 2299 species: Archae - 34; Bacteria - 4270; Metazoa - 263; Fungi - 240; Plants - 185; Viruses - 729; Other Eukaryotes - 3634 (source: NCBI BLink).
